"url_bulletins","year","month","name_region","new_cases","total_cases","Unit","monthly_incidence"
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_34.pdf",2016,"12","Liguria",3,6,"N/100000","0.4"
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_34.pdf",2016,"12","Emilia-Romagna",0,80,"N/100000","1.8"
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_34.pdf",2016,"12","Tuscany",5,21,"N/100000","0.6"
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_34.pdf",2016,"12","Umbria",20,25,"N/100000","2.8"
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_34.pdf",2016,"12","Marche",0,6,"N/100000","0.4"
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_34.pdf",2016,"12","Lazio",13,82,"N/100000","1.4"
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_34.pdf",2016,"12","Abruzzo",0,0,"N/100000","0"
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_34.pdf",2016,"12","Molise",-1,0,"N/100000","0"
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_34.pdf",2016,"12","Campania",11,168,"N/100000","2.9"
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_34.pdf",2016,"12","Apulia",0,10,"N/100000","0.2"
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_34.pdf",2016,"12","Basilicata",0,1,"N/100000","0.2"
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_34.pdf",2016,"12","Calabria",30,120,"N/100000","6.1"
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_34.pdf",2016,"12","Sicily",0,64,"N/100000","1.3"
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_34.pdf",2016,"12","Sardinia",0,4,"N/100000","0.2"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_38.pdf",2018,"1","Abruzzo",1,1,"N/1000000","0.8"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_39.pdf",2018,"2","Abruzzo",1,2,"N/1000000","0.8"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_40.pdf",2018,"3","Abruzzo",2,4,"N/1000000","1.5"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_41.pdf",2018,"4","Abruzzo",26,30,"N/1000000","20"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_42.pdf",2018,"5","Abruzzo",6,36,"N/1000000","4.6"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_43.pdf",2018,"6","Abruzzo",10,46,"N/1000000","7.7"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_43.pdf",2018,"7","Abruzzo",1,47,"N/1000000","0.8"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_44.pdf",2018,"8","Abruzzo",1,48,"N/1000000","0.8"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_45.pdf",2018,"9","Abruzzo",2,50,"N/1000000","1.5"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_46.pdf",2018,"10","Abruzzo",0,50,"N/1000000","0"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_47.pdf",2018,"11","Abruzzo",0,50,"N/1000000","0"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_48_def.pdf",2018,"12","Abruzzo",0,50,"N/1000000","0"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_38.pdf",2018,"1","Aosta Valley",0,0,"N/1000000","0"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_39.pdf",2018,"2","Aosta Valley",0,0,"N/1000000","0"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_40.pdf",2018,"3","Aosta Valley",0,0,"N/1000000","0"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_41.pdf",2018,"4","Aosta Valley",0,0,"N/1000000","0"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_42.pdf",2018,"5","Aosta Valley",1,1,"N/1000000","8"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_43.pdf",2018,"6","Aosta Valley",0,1,"N/1000000","0"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_43.pdf",2018,"7","Aosta Valley",1,2,"N/1000000","8"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_44.pdf",2018,"8","Aosta Valley",0,2,"N/1000000","0"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_45.pdf",2018,"9","Aosta Valley",1,3,"N/1000000","8"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_46.pdf",2018,"10","Aosta Valley",0,3,"N/1000000","0"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_47.pdf",2018,"11","Aosta Valley",0,3,"N/1000000","0"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_48_def.pdf",2018,"12","Aosta Valley",0,3,"N/1000000","0"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_38.pdf",2018,"1","AP Bolzano",0,0,"N/1000000","0"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_39.pdf",2018,"2","AP Bolzano",1,1,"N/1000000","1.9"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_40.pdf",2018,"3","AP Bolzano",0,1,"N/1000000","0"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_41.pdf",2018,"4","AP Bolzano",0,1,"N/1000000","0"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_42.pdf",2018,"5","AP Bolzano",1,2,"N/1000000","1.9"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_43.pdf",2018,"6","AP Bolzano",2,4,"N/1000000","3.8"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_43.pdf",2018,"7","AP Bolzano",0,4,"N/1000000","0"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_44.pdf",2018,"8","AP Bolzano",1,5,"N/1000000","1.9"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_45.pdf",2018,"9","AP Bolzano",1,6,"N/1000000","1.9"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_46.pdf",2018,"10","AP Bolzano",1,7,"N/1000000","1.9"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_47.pdf",2018,"11","AP Bolzano",0,7,"N/1000000","0"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_48_def.pdf",2018,"12","AP Bolzano",0,7,"N/1000000","0"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_38.pdf",2018,"1","AP Trento",0,0,"N/1000000","0"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_39.pdf",2018,"2","AP Trento",0,0,"N/1000000","0"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_40.pdf",2018,"3","AP Trento",1,1,"N/1000000","1.8"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_41.pdf",2018,"4","AP Trento",0,1,"N/1000000","0"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_42.pdf",2018,"5","AP Trento",1,2,"N/1000000","1.8"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_43.pdf",2018,"6","AP Trento",0,2,"N/1000000","0"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_43.pdf",2018,"7","AP Trento",0,2,"N/1000000","0"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_44.pdf",2018,"8","AP Trento",0,2,"N/1000000","0"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_45.pdf",2018,"9","AP Trento",0,2,"N/1000000","0"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_46.pdf",2018,"10","AP Trento",0,2,"N/1000000","0"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_47.pdf",2018,"11","AP Trento",0,2,"N/1000000","0"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_48_def.pdf",2018,"12","AP Trento",0,2,"N/1000000","0"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_38.pdf",2018,"1","Apulia",0,0,"N/1000000","0"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_39.pdf",2018,"2","Apulia",2,2,"N/1000000","0.5"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_40.pdf",2018,"3","Apulia",5,7,"N/1000000","1.3"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_41.pdf",2018,"4","Apulia",3,10,"N/1000000","0.8"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_42.pdf",2018,"5","Apulia",7,17,"N/1000000","1.8"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_43.pdf",2018,"6","Apulia",6,23,"N/1000000","1.5"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_43.pdf",2018,"7","Apulia",1,24,"N/1000000","0.3"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_44.pdf",2018,"8","Apulia",1,25,"N/1000000","0.3"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_45.pdf",2018,"9","Apulia",0,25,"N/1000000","0"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_46.pdf",2018,"10","Apulia",2,27,"N/1000000","0.5"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_47.pdf",2018,"11","Apulia",11,38,"N/1000000","2.8"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_48_def.pdf",2018,"12","Apulia",12,50,"N/1000000","3"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_38.pdf",2018,"1","Basilicata",1,1,"N/1000000","1.8"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_39.pdf",2018,"2","Basilicata",2,3,"N/1000000","3.6"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_40.pdf",2018,"3","Basilicata",0,3,"N/1000000","0"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_41.pdf",2018,"4","Basilicata",1,4,"N/1000000","1.8"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_42.pdf",2018,"5","Basilicata",2,6,"N/1000000","3.6"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_43.pdf",2018,"6","Basilicata",0,6,"N/1000000","0"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_43.pdf",2018,"7","Basilicata",0,6,"N/1000000","0"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_44.pdf",2018,"8","Basilicata",0,6,"N/1000000","0"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_45.pdf",2018,"9","Basilicata",1,7,"N/1000000","1.8"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_46.pdf",2018,"10","Basilicata",1,8,"N/1000000","1.8"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_47.pdf",2018,"11","Basilicata",0,8,"N/1000000","0"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_48_def.pdf",2018,"12","Basilicata",0,8,"N/1000000","0"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_38.pdf",2018,"1","Calabria",31,31,"N/1000000","16.2"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_39.pdf",2018,"2","Calabria",34,65,"N/1000000","17.8"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_40.pdf",2018,"3","Calabria",21,86,"N/1000000","11"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_41.pdf",2018,"4","Calabria",30,116,"N/1000000","15.7"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_42.pdf",2018,"5","Calabria",19,135,"N/1000000","9.9"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_43.pdf",2018,"6","Calabria",11,146,"N/1000000","5.8"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_43.pdf",2018,"7","Calabria",17,163,"N/1000000","8.9"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_43.pdf",2018,"8","Calabria",8,171,"N/1000000","4.2"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_43.pdf",2018,"9","Calabria",5,176,"N/1000000","2.6"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_43.pdf",2018,"10","Calabria",0,176,"N/1000000","0"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_43.pdf",2018,"11","Calabria",0,176,"N/1000000","0"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_43.pdf",2018,"12","Calabria",0,176,"N/1000000","0"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_38.pdf",2018,"1","Campania",2,2,"N/1000000","0.3"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_39.pdf",2018,"2","Campania",10,12,"N/1000000","1.7"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_40.pdf",2018,"3","Campania",40,52,"N/1000000","7"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_41.pdf",2018,"4","Campania",35,87,"N/1000000","6.1"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_42.pdf",2018,"5","Campania",24,111,"N/1000000","4.2"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_43.pdf",2018,"6","Campania",19,130,"N/1000000","3.3"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_43.pdf",2018,"7","Campania",23,153,"N/1000000","4"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_44.pdf",2018,"8","Campania",21,174,"N/1000000","3.7"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_45.pdf",2018,"9","Campania",21,195,"N/1000000","3.7"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_46.pdf",2018,"10","Campania",48,243,"N/1000000","8.4"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_47.pdf",2018,"11","Campania",18,261,"N/1000000","3.1"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_48_def.pdf",2018,"12","Campania",28,289,"N/1000000","4.9"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_38.pdf",2018,"1","Emilia-Romagna",1,1,"N/1000000","0.2"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_39.pdf",2018,"2","Emilia-Romagna",5,6,"N/1000000","1.1"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_40.pdf",2018,"3","Emilia-Romagna",4,10,"N/1000000","0.9"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_41.pdf",2018,"4","Emilia-Romagna",13,23,"N/1000000","2.9"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_42.pdf",2018,"5","Emilia-Romagna",31,54,"N/1000000","7"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_43.pdf",2018,"6","Emilia-Romagna",27,81,"N/1000000","6.1"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_43.pdf",2018,"7","Emilia-Romagna",5,86,"N/1000000","1.1"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_44.pdf",2018,"8","Emilia-Romagna",3,89,"N/1000000","0.7"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_45.pdf",2018,"9","Emilia-Romagna",0,89,"N/1000000","0"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_46.pdf",2018,"10","Emilia-Romagna",2,91,"N/1000000","0.4"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_47.pdf",2018,"11","Emilia-Romagna",3,94,"N/1000000","0.7"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_48_def.pdf",2018,"12","Emilia-Romagna",5,99,"N/1000000","1.1"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_38.pdf",2018,"1","Friuli-Venezia Giulia",0,0,"N/1000000","0"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_39.pdf",2018,"2","Friuli-Venezia Giulia",5,5,"N/1000000","4.1"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_40.pdf",2018,"3","Friuli-Venezia Giulia",1,6,"N/1000000","0.8"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_41.pdf",2018,"4","Friuli-Venezia Giulia",0,6,"N/1000000","0"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_42.pdf",2018,"5","Friuli-Venezia Giulia",1,7,"N/1000000","0.8"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_43.pdf",2018,"6","Friuli-Venezia Giulia",1,8,"N/1000000","0.8"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_43.pdf",2018,"7","Friuli-Venezia Giulia",0,8,"N/1000000","0"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_44.pdf",2018,"8","Friuli-Venezia Giulia",0,8,"N/1000000","0"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_45.pdf",2018,"9","Friuli-Venezia Giulia",6,14,"N/1000000","5"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_46.pdf",2018,"10","Friuli-Venezia Giulia",6,20,"N/1000000","5"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_47.pdf",2018,"11","Friuli-Venezia Giulia",1,21,"N/1000000","0.8"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_48_def.pdf",2018,"12","Friuli-Venezia Giulia",1,22,"N/1000000","0.8"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_38.pdf",2018,"1","Lazio",52,52,"N/1000000","9"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_39.pdf",2018,"2","Lazio",64,116,"N/1000000","11.1"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_40.pdf",2018,"3","Lazio",28,144,"N/1000000","4.9"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_41.pdf",2018,"4","Lazio",23,167,"N/1000000","4"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_42.pdf",2018,"5","Lazio",21,188,"N/1000000","3.6"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_43.pdf",2018,"6","Lazio",17,205,"N/1000000","2.9"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_43.pdf",2018,"7","Lazio",15,220,"N/1000000","2.6"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_44.pdf",2018,"8","Lazio",11,231,"N/1000000","1.9"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_45.pdf",2018,"9","Lazio",8,239,"N/1000000","1.4"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_46.pdf",2018,"10","Lazio",7,246,"N/1000000","1.2"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_47.pdf",2018,"11","Lazio",5,251,"N/1000000","0.9"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_48_def.pdf",2018,"12","Lazio",10,261,"N/1000000","1.7"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_38.pdf",2018,"1","Liguria",14,14,"N/1000000","9.1"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_39.pdf",2018,"2","Liguria",0,14,"N/1000000","0"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_40.pdf",2018,"3","Liguria",4,18,"N/1000000","2.6"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_41.pdf",2018,"4","Liguria",10,28,"N/1000000","6.5"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_42.pdf",2018,"5","Liguria",11,39,"N/1000000","7.2"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_43.pdf",2018,"6","Liguria",11,50,"N/1000000","7.2"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_43.pdf",2018,"7","Liguria",1,51,"N/1000000","0.7"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_44.pdf",2018,"8","Liguria",0,51,"N/1000000","0"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_45.pdf",2018,"9","Liguria",1,52,"N/1000000","0.7"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_46.pdf",2018,"10","Liguria",0,52,"N/1000000","0"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_47.pdf",2018,"11","Liguria",1,53,"N/1000000","0.7"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_48_def.pdf",2018,"12","Liguria",1,54,"N/1000000","0.7"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_38.pdf",2018,"1","Lombardy",5,5,"N/1000000","0.5"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_39.pdf",2018,"2","Lombardy",8,13,"N/1000000","0.8"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_40.pdf",2018,"3","Lombardy",29,42,"N/1000000","2.9"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_41.pdf",2018,"4","Lombardy",33,75,"N/1000000","3.3"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_42.pdf",2018,"5","Lombardy",25,100,"N/1000000","2.5"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_43.pdf",2018,"6","Lombardy",30,130,"N/1000000","3"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_43.pdf",2018,"7","Lombardy",10,140,"N/1000000","1"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_44.pdf",2018,"8","Lombardy",8,148,"N/1000000","0.8"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_45.pdf",2018,"9","Lombardy",1,149,"N/1000000","0.1"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_46.pdf",2018,"10","Lombardy",0,149,"N/1000000","0"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_47.pdf",2018,"11","Lombardy",5,154,"N/1000000","0.5"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_48_def.pdf",2018,"12","Lombardy",8,162,"N/1000000","0.8"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_38.pdf",2018,"1","Marche",0,0,"N/1000000","0"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_39.pdf",2018,"2","Marche",0,0,"N/1000000","0"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_40.pdf",2018,"3","Marche",0,0,"N/1000000","0"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_41.pdf",2018,"4","Marche",0,0,"N/1000000","0"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_42.pdf",2018,"5","Marche",2,2,"N/1000000","1.3"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_43.pdf",2018,"6","Marche",1,3,"N/1000000","0.7"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_43.pdf",2018,"7","Marche",19,22,"N/1000000","12.5"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_44.pdf",2018,"8","Marche",8,30,"N/1000000","5.3"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_45.pdf",2018,"9","Marche",0,30,"N/1000000","0"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_46.pdf",2018,"10","Marche",0,30,"N/1000000","0"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_47.pdf",2018,"11","Marche",0,30,"N/1000000","0"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_48_def.pdf",2018,"12","Marche",0,30,"N/1000000","0"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_38.pdf",2018,"1","Molise",0,0,"N/1000000","0"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_39.pdf",2018,"2","Molise",0,0,"N/1000000","0"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_40.pdf",2018,"3","Molise",0,0,"N/1000000","0"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_41.pdf",2018,"4","Molise",0,0,"N/1000000","0"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_42.pdf",2018,"5","Molise",0,0,"N/1000000","0"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_43.pdf",2018,"6","Molise",0,0,"N/1000000","0"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_43.pdf",2018,"7","Molise",0,0,"N/1000000","0"
