"url_bulletins","year","month","code_region","name_region","lat","lon","cases","incidence","population"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_45.pdf",2018,"9",3,"Lombardy",45.46679409,9.190347404,1,"0.1",10010833
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_46.pdf",2018,"10",3,"Lombardy",45.46679409,9.190347404,0,"0.0",10010833
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_47.pdf",2018,"11",3,"Lombardy",45.46679409,9.190347404,5,"0.5",10010833
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_48_def.pdf",2018,"12",3,"Lombardy",45.46679409,9.190347404,8,"0.8",10010833
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_48_def.pdf",2018,"Total",3,"Lombardy",45.46679409,9.190347404,162,"16.2",10010833
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_38.pdf",2018,"1",11,"Marche",43.61675973,13.5188753,0,"0.0",1520321
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_39.pdf",2018,"2",11,"Marche",43.61675973,13.5188753,0,"0.0",1520321
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_40.pdf",2018,"3",11,"Marche",43.61675973,13.5188753,0,"0.0",1520321
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_41.pdf",2018,"4",11,"Marche",43.61675973,13.5188753,0,"0.0",1520321
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_42.pdf",2018,"5",11,"Marche",43.61675973,13.5188753,2,"1.3",1520321
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_43.pdf",2018,"6",11,"Marche",43.61675973,13.5188753,1,"0.7",1520321
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_43.pdf",2018,"7",11,"Marche",43.61675973,13.5188753,19,"12.5",1520321
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_44.pdf",2018,"8",11,"Marche",43.61675973,13.5188753,8,"5.3",1520321
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_45.pdf",2018,"9",11,"Marche",43.61675973,13.5188753,0,"0.0",1520321
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_46.pdf",2018,"10",11,"Marche",43.61675973,13.5188753,0,"0.0",1520321
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_47.pdf",2018,"11",11,"Marche",43.61675973,13.5188753,0,"0.0",1520321
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_48_def.pdf",2018,"12",11,"Marche",43.61675973,13.5188753,0,"0.0",1520321
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_48_def.pdf",2018,"Total",11,"Marche",43.61675973,13.5188753,30,"19.7",1520321
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_38.pdf",2018,"1",14,"Molise",41.55774754,14.65916051,0,"0.0",303790
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_39.pdf",2018,"2",14,"Molise",41.55774754,14.65916051,0,"0.0",303790
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_40.pdf",2018,"3",14,"Molise",41.55774754,14.65916051,0,"0.0",303790
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_41.pdf",2018,"4",14,"Molise",41.55774754,14.65916051,0,"0.0",303790
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_42.pdf",2018,"5",14,"Molise",41.55774754,14.65916051,0,"0.0",303790
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_43.pdf",2018,"6",14,"Molise",41.55774754,14.65916051,0,"0.0",303790
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_43.pdf",2018,"7",14,"Molise",41.55774754,14.65916051,0,"0.0",303790
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_44.pdf",2018,"8",14,"Molise",41.55774754,14.65916051,0,"0.0",303790
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_45.pdf",2018,"9",14,"Molise",41.55774754,14.65916051,0,"0.0",303790
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_46.pdf",2018,"10",14,"Molise",41.55774754,14.65916051,0,"0.0",303790
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_47.pdf",2018,"11",14,"Molise",41.55774754,14.65916051,0,"0.0",303790
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_48_def.pdf",2018,"12",14,"Molise",41.55774754,14.65916051,0,"0.0",303790
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_48_def.pdf",2018,"Total",14,"Molise",41.55774754,14.65916051,0,"0.0",303790
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_38.pdf",2018,"1",1,"Piedmont",45.0732745,7.680687483,6,"1.4",4328565
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_39.pdf",2018,"2",1,"Piedmont",45.0732745,7.680687483,2,"0.5",4328565
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_40.pdf",2018,"3",1,"Piedmont",45.0732745,7.680687483,3,"0.7",4328565
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_41.pdf",2018,"4",1,"Piedmont",45.0732745,7.680687483,18,"4.2",4328565
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_42.pdf",2018,"5",1,"Piedmont",45.0732745,7.680687483,7,"1.6",4328565
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_43.pdf",2018,"6",1,"Piedmont",45.0732745,7.680687483,4,"0.9",4328565
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_43.pdf",2018,"7",1,"Piedmont",45.0732745,7.680687483,4,"0.9",4328565
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_44.pdf",2018,"8",1,"Piedmont",45.0732745,7.680687483,2,"0.5",4328565
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_45.pdf",2018,"9",1,"Piedmont",45.0732745,7.680687483,0,"0.0",4328565
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_46.pdf",2018,"10",1,"Piedmont",45.0732745,7.680687483,5,"1.2",4328565
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_47.pdf",2018,"11",1,"Piedmont",45.0732745,7.680687483,3,"0.7",4328565
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_48_def.pdf",2018,"12",1,"Piedmont",45.0732745,7.680687483,4,"0.9",4328565
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_48_def.pdf",2018,"Total",1,"Piedmont",45.0732745,7.680687483,58,"13.4",4328565
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_38.pdf",2018,"1",20,"Sardinia",39.21531192,9.110616306,0,"0.0",1622257
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_39.pdf",2018,"2",20,"Sardinia",39.21531192,9.110616306,0,"0.0",1622257
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_40.pdf",2018,"3",20,"Sardinia",39.21531192,9.110616306,2,"1.2",1622257
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_41.pdf",2018,"4",20,"Sardinia",39.21531192,9.110616306,1,"0.6",1622257
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_42.pdf",2018,"5",20,"Sardinia",39.21531192,9.110616306,0,"0.0",1622257
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_43.pdf",2018,"6",20,"Sardinia",39.21531192,9.110616306,2,"1.2",1622257
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_43.pdf",2018,"7",20,"Sardinia",39.21531192,9.110616306,3,"1.8",1622257
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_44.pdf",2018,"8",20,"Sardinia",39.21531192,9.110616306,0,"0.0",1622257
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_45.pdf",2018,"9",20,"Sardinia",39.21531192,9.110616306,0,"0.0",1622257
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_46.pdf",2018,"10",20,"Sardinia",39.21531192,9.110616306,0,"0.0",1622257
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_47.pdf",2018,"11",20,"Sardinia",39.21531192,9.110616306,0,"0.0",1622257
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_48_def.pdf",2018,"12",20,"Sardinia",39.21531192,9.110616306,0,"0.0",1622257
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_48_def.pdf",2018,"Total",20,"Sardinia",39.21531192,9.110616306,8,"4.9",1622257
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_38.pdf",2018,"1",19,"Sicily",38.11569725,13.3623566999999,89,"18.1",4908548
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_39.pdf",2018,"2",19,"Sicily",38.11569725,13.3623566999999,148,"30.2",4908548
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_40.pdf",2018,"3",19,"Sicily",38.11569725,13.3623566999999,215,"43.8",4908548
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_41.pdf",2018,"4",19,"Sicily",38.11569725,13.3623566999999,259,"52.8",4908548
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_42.pdf",2018,"5",19,"Sicily",38.11569725,13.3623566999999,254,"51.7",4908548
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_43.pdf",2018,"6",19,"Sicily",38.11569725,13.3623566999999,120,"24.4",4908548
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_43.pdf",2018,"7",19,"Sicily",38.11569725,13.3623566999999,22,"4.5",4908548
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_44.pdf",2018,"8",19,"Sicily",38.11569725,13.3623566999999,8,"1.6",4908548
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_45.pdf",2018,"9",19,"Sicily",38.11569725,13.3623566999999,0,"0.0",4908548
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_46.pdf",2018,"10",19,"Sicily",38.11569725,13.3623566999999,2,"0.4",4908548
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_47.pdf",2018,"11",19,"Sicily",38.11569725,13.3623566999999,0,"0.0",4908548
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_48_def.pdf",2018,"12",19,"Sicily",38.11569725,13.3623566999999,1,"0.2",4908548
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_48_def.pdf",2018,"Total",19,"Sicily",38.11569725,13.3623566999999,1118,"227.8",4908548
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_38.pdf",2018,"1",9,"Tuscany",43.76923077,11.25588885,8,"2.2",3701343
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_39.pdf",2018,"2",9,"Tuscany",43.76923077,11.25588885,12,"3.2",3701343
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_40.pdf",2018,"3",9,"Tuscany",43.76923077,11.25588885,6,"1.6",3701343
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_41.pdf",2018,"4",9,"Tuscany",43.76923077,11.25588885,11,"3.0",3701343
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_42.pdf",2018,"5",9,"Tuscany",43.76923077,11.25588885,13,"3.5",3701343
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_43.pdf",2018,"6",9,"Tuscany",43.76923077,11.25588885,13,"3.5",3701343
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_43.pdf",2018,"7",9,"Tuscany",43.76923077,11.25588885,3,"0.8",3701343
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_44.pdf",2018,"8",9,"Tuscany",43.76923077,11.25588885,5,"1.4",3701343
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_45.pdf",2018,"9",9,"Tuscany",43.76923077,11.25588885,4,"1.1",3701343
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_46.pdf",2018,"10",9,"Tuscany",43.76923077,11.25588885,5,"1.4",3701343
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_47.pdf",2018,"11",9,"Tuscany",43.76923077,11.25588885,5,"1.4",3701343
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_48_def.pdf",2018,"12",9,"Tuscany",43.76923077,11.25588885,5,"1.4",3701343
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_48_def.pdf",2018,"Total",9,"Tuscany",43.76923077,11.25588885,90,"24.3",3701343
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_38.pdf",2018,"1",10,"Umbria",43.10675841,12.38824698,0,"0.0",873744
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_39.pdf",2018,"2",10,"Umbria",43.10675841,12.38824698,1,"1.1",873744
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_40.pdf",2018,"3",10,"Umbria",43.10675841,12.38824698,0,"0.0",873744
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_41.pdf",2018,"4",10,"Umbria",43.10675841,12.38824698,1,"1.1",873744
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_42.pdf",2018,"5",10,"Umbria",43.10675841,12.38824698,1,"1.1",873744
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_43.pdf",2018,"6",10,"Umbria",43.10675841,12.38824698,1,"1.1",873744
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_43.pdf",2018,"7",10,"Umbria",43.10675841,12.38824698,0,"0.0",873744
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_44.pdf",2018,"8",10,"Umbria",43.10675841,12.38824698,0,"0.0",873744
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_45.pdf",2018,"9",10,"Umbria",43.10675841,12.38824698,1,"1.1",873744
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_46.pdf",2018,"10",10,"Umbria",43.10675841,12.38824698,0,"0.0",873744
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_47.pdf",2018,"11",10,"Umbria",43.10675841,12.38824698,0,"0.0",873744
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_48_def.pdf",2018,"12",10,"Umbria",43.10675841,12.38824698,0,"0.0",873744
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_48_def.pdf",2018,"Total",10,"Umbria",43.10675841,12.38824698,5,"5.7",873744
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_38.pdf",2018,"1",5,"Veneto",45.43490485,12.33845213,4,"0.8",4884590
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_39.pdf",2018,"2",5,"Veneto",45.43490485,12.33845213,2,"0.4",4884590
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_40.pdf",2018,"3",5,"Veneto",45.43490485,12.33845213,13,"2.7",4884590
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_41.pdf",2018,"4",5,"Veneto",45.43490485,12.33845213,4,"0.8",4884590
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_42.pdf",2018,"5",5,"Veneto",45.43490485,12.33845213,1,"0.2",4884590
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_43.pdf",2018,"6",5,"Veneto",45.43490485,12.33845213,2,"0.4",4884590
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_43.pdf",2018,"7",5,"Veneto",45.43490485,12.33845213,2,"0.4",4884590
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_44.pdf",2018,"8",5,"Veneto",45.43490485,12.33845213,0,"0.0",4884590
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_45.pdf",2018,"9",5,"Veneto",45.43490485,12.33845213,2,"0.4",4884590
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_46.pdf",2018,"10",5,"Veneto",45.43490485,12.33845213,2,"0.4",4884590
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_47.pdf",2018,"11",5,"Veneto",45.43490485,12.33845213,2,"0.4",4884590
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_48_def.pdf",2018,"12",5,"Veneto",45.43490485,12.33845213,0,"0.0",4884590
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_48_def.pdf",2018,"Total",5,"Veneto",45.43490485,12.33845213,34,"7.0",4884590
