"url_bulletins","year","month","code_region","name_region","lat","long","new_cases","total_cases","Unit","monthly_incidence"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_16.pdf",2015,"5",16,"Apulia",41.12559576,16.86736689,1,1,"N/100000","0.0"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_16.pdf",2015,"5",17,"Basilicata",40.63947052,15.80514834,0,0,"N/100000","0.0"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_16.pdf",2015,"5",18,"Calabria",38.90597598,16.59440194,0,3,"N/100000","0.2"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_16.pdf",2015,"5",19,"Sicily",38.11569725,13.3623566999999,0,1,"N/100000","0.0"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_16.pdf",2015,"5",20,"Sardinia",39.21531192,9.110616306,1,1,"N/100000","0.1"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_17.pdf",2015,"6",1,"Piedmont",45.0732745,7.680687483,0,0,"N/100000","0.0"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_17.pdf",2015,"6",2,"Aosta Valley",45.73750286,7.320149366,0,0,"N/100000","0.0"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_17.pdf",2015,"6",3,"Lombardy",45.46679409,9.190347404,6,38,"N/100000","0.4"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_17.pdf",2015,"6",21,"AP Bolzano",46.49933453,11.35662422,-1,21,"N/100000","4.1"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_17.pdf",2015,"6",22,"AP Trento",46.06893511,11.12123097,1,1,"N/100000","0.2"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_17.pdf",2015,"6",5,"Veneto",45.43490485,12.33845213,1,19,"N/100000","0.4"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_17.pdf",2015,"6",6,"Friuli-Venezia Giulia",45.6494354,13.76813649,2,3,"N/100000","0.2"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_17.pdf",2015,"6",7,"Liguria",44.41149315,8.9326992,2,5,"N/100000","0.3"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_17.pdf",2015,"6",8,"Emilia-Romagna",44.49436681,11.3417208,0,3,"N/100000","0.1"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_17.pdf",2015,"6",9,"Tuscany",43.76923077,11.25588885,2,4,"N/100000","0.1"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_17.pdf",2015,"6",10,"Umbria",43.10675841,12.38824698,5,5,"N/100000","0.6"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_17.pdf",2015,"6",11,"Marche",43.61675973,13.5188753,0,1,"N/100000","0.1"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_17.pdf",2015,"6",12,"Lazio",41.89277044,12.48366722,3,13,"N/100000","0.2"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_17.pdf",2015,"6",13,"Abruzzo",42.35122196,13.39843823,0,0,"N/100000","0.0"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_17.pdf",2015,"6",14,"Molise",41.55774754,14.65916051,0,0,"N/100000","0.0"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_17.pdf",2015,"6",15,"Campania",40.83956555,14.25084984,0,3,"N/100000","0.1"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_17.pdf",2015,"6",16,"Apulia",41.12559576,16.86736689,0,1,"N/100000","0.0"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_17.pdf",2015,"6",17,"Basilicata",40.63947052,15.80514834,0,0,"N/100000","0.0"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_17.pdf",2015,"6",18,"Calabria",38.90597598,16.59440194,0,3,"N/100000","0.2"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_17.pdf",2015,"6",19,"Sicily",38.11569725,13.3623566999999,0,1,"N/100000","0.0"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_17.pdf",2015,"6",20,"Sardinia",39.21531192,9.110616306,1,2,"N/100000","0.1"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_18.pdf",2015,"7",1,"Piedmont",45.0732745,7.680687483,2,2,"N/100000","0.0"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_18.pdf",2015,"7",2,"Aosta Valley",45.73750286,7.320149366,0,0,"N/100000","0.0"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_18.pdf",2015,"7",3,"Lombardy",45.46679409,9.190347404,3,41,"N/100000","0.4"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_18.pdf",2015,"7",21,"AP Bolzano",46.49933453,11.35662422,0,21,"N/100000","4.1"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_18.pdf",2015,"7",22,"AP Trento",46.06893511,11.12123097,0,1,"N/100000","0.2"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_18.pdf",2015,"7",5,"Veneto",45.43490485,12.33845213,0,19,"N/100000","0.4"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_18.pdf",2015,"7",6,"Friuli-Venezia Giulia",45.6494354,13.76813649,0,3,"N/100000","0.2"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_18.pdf",2015,"7",7,"Liguria",44.41149315,8.9326992,0,5,"N/100000","0.3"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_18.pdf",2015,"7",8,"Emilia-Romagna",44.49436681,11.3417208,0,3,"N/100000","0.1"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_18.pdf",2015,"7",9,"Tuscany",43.76923077,11.25588885,4,8,"N/100000","0.2"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_18.pdf",2015,"7",10,"Umbria",43.10675841,12.38824698,0,5,"N/100000","0.6"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_18.pdf",2015,"7",11,"Marche",43.61675973,13.5188753,0,1,"N/100000","0.1"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_18.pdf",2015,"7",12,"Lazio",41.89277044,12.48366722,7,20,"N/100000","0.3"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_18.pdf",2015,"7",13,"Abruzzo",42.35122196,13.39843823,0,0,"N/100000","0.0"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_18.pdf",2015,"7",14,"Molise",41.55774754,14.65916051,0,0,"N/100000","0.0"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_18.pdf",2015,"7",15,"Campania",40.83956555,14.25084984,0,3,"N/100000","0.1"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_18.pdf",2015,"7",16,"Apulia",41.12559576,16.86736689,0,1,"N/100000","0.0"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_18.pdf",2015,"7",17,"Basilicata",40.63947052,15.80514834,0,0,"N/100000","0.0"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_18.pdf",2015,"7",18,"Calabria",38.90597598,16.59440194,0,3,"N/100000","0.2"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_18.pdf",2015,"7",19,"Sicily",38.11569725,13.3623566999999,0,1,"N/100000","0.0"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_18.pdf",2015,"7",20,"Sardinia",39.21531192,9.110616306,1,3,"N/100000","0.2"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_19.pdf",2015,"8",1,"Piedmont",45.0732745,7.680687483,0,2,"N/100000","0.0"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_19.pdf",2015,"8",2,"Aosta Valley",45.73750286,7.320149366,0,0,"N/100000","0.0"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_19.pdf",2015,"8",3,"Lombardy",45.46679409,9.190347404,3,44,"N/100000","0.4"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_19.pdf",2015,"8",21,"AP Bolzano",46.49933453,11.35662422,2,23,"N/100000","4.4"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_19.pdf",2015,"8",22,"AP Trento",46.06893511,11.12123097,0,1,"N/100000","0.2"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_19.pdf",2015,"8",5,"Veneto",45.43490485,12.33845213,1,20,"N/100000","0.4"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_19.pdf",2015,"8",6,"Friuli-Venezia Giulia",45.6494354,13.76813649,0,3,"N/100000","0.2"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_19.pdf",2015,"8",7,"Liguria",44.41149315,8.9326992,0,5,"N/100000","0.3"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_19.pdf",2015,"8",8,"Emilia-Romagna",44.49436681,11.3417208,0,3,"N/100000","0.1"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_19.pdf",2015,"8",9,"Tuscany",43.76923077,11.25588885,1,9,"N/100000","0.2"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_19.pdf",2015,"8",10,"Umbria",43.10675841,12.38824698,0,5,"N/100000","0.6"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_19.pdf",2015,"8",11,"Marche",43.61675973,13.5188753,0,1,"N/100000","0.1"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_19.pdf",2015,"8",12,"Lazio",41.89277044,12.48366722,3,23,"N/100000","0.4"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_19.pdf",2015,"8",13,"Abruzzo",42.35122196,13.39843823,0,0,"N/100000","0.0"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_19.pdf",2015,"8",14,"Molise",41.55774754,14.65916051,0,0,"N/100000","0.0"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_19.pdf",2015,"8",15,"Campania",40.83956555,14.25084984,0,3,"N/100000","0.1"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_19.pdf",2015,"8",16,"Apulia",41.12559576,16.86736689,0,1,"N/100000","0.0"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_19.pdf",2015,"8",17,"Basilicata",40.63947052,15.80514834,0,0,"N/100000","0.0"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_19.pdf",2015,"8",18,"Calabria",38.90597598,16.59440194,0,3,"N/100000","0.2"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_19.pdf",2015,"8",19,"Sicily",38.11569725,13.3623566999999,0,1,"N/100000","0.0"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_19.pdf",2015,"8",20,"Sardinia",39.21531192,9.110616306,0,3,"N/100000","0.2"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_20.pdf",2015,"9",1,"Piedmont",45.0732745,7.680687483,1,3,"N/100000","0.1"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_20.pdf",2015,"9",2,"Aosta Valley",45.73750286,7.320149366,0,0,"N/100000","0.0"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_20.pdf",2015,"9",3,"Lombardy",45.46679409,9.190347404,3,47,"N/100000","0.5"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_20.pdf",2015,"9",21,"AP Bolzano",46.49933453,11.35662422,1,24,"N/100000","4.6"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_20.pdf",2015,"9",22,"AP Trento",46.06893511,11.12123097,0,1,"N/100000","0.2"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_20.pdf",2015,"9",5,"Veneto",45.43490485,12.33845213,-1,19,"N/100000","0.4"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_20.pdf",2015,"9",6,"Friuli-Venezia Giulia",45.6494354,13.76813649,0,3,"N/100000","0.2"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_20.pdf",2015,"9",7,"Liguria",44.41149315,8.9326992,0,5,"N/100000","0.3"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_20.pdf",2015,"9",8,"Emilia-Romagna",44.49436681,11.3417208,2,5,"N/100000","0.1"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_20.pdf",2015,"9",9,"Tuscany",43.76923077,11.25588885,0,9,"N/100000","0.2"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_20.pdf",2015,"9",10,"Umbria",43.10675841,12.38824698,1,6,"N/100000","0.7"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_20.pdf",2015,"9",11,"Marche",43.61675973,13.5188753,0,1,"N/100000","0.1"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_20.pdf",2015,"9",12,"Lazio",41.89277044,12.48366722,6,29,"N/100000","0.5"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_20.pdf",2015,"9",13,"Abruzzo",42.35122196,13.39843823,0,0,"N/100000","0.0"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_20.pdf",2015,"9",14,"Molise",41.55774754,14.65916051,0,0,"N/100000","0.0"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_20.pdf",2015,"9",15,"Campania",40.83956555,14.25084984,1,4,"N/100000","0.1"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_20.pdf",2015,"9",16,"Apulia",41.12559576,16.86736689,6,7,"N/100000","0.2"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_20.pdf",2015,"9",17,"Basilicata",40.63947052,15.80514834,0,0,"N/100000","0.0"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_20.pdf",2015,"9",18,"Calabria",38.90597598,16.59440194,0,3,"N/100000","0.2"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_20.pdf",2015,"9",19,"Sicily",38.11569725,13.3623566999999,0,1,"N/100000","0.0"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_20.pdf",2015,"9",20,"Sardinia",39.21531192,9.110616306,1,4,"N/100000","0.2"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_21.pdf",2015,"10",1,"Piedmont",45.0732745,7.680687483,-1,2,"N/100000","0.0"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_21.pdf",2015,"10",2,"Aosta Valley",45.73750286,7.320149366,0,0,"N/100000","0.0"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_21.pdf",2015,"10",3,"Lombardy",45.46679409,9.190347404,1,48,"N/100000","0.5"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_21.pdf",2015,"10",21,"AP Bolzano",46.49933453,11.35662422,0,24,"N/100000","4.6"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_21.pdf",2015,"10",22,"AP Trento",46.06893511,11.12123097,0,1,"N/100000","0.2"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_21.pdf",2015,"10",5,"Veneto",45.43490485,12.33845213,3,22,"N/100000","0.4"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_21.pdf",2015,"10",6,"Friuli-Venezia Giulia",45.6494354,13.76813649,0,3,"N/100000","0.2"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_21.pdf",2015,"10",7,"Liguria",44.41149315,8.9326992,-2,3,"N/100000","0.2"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_21.pdf",2015,"10",8,"Emilia-Romagna",44.49436681,11.3417208,1,6,"N/100000","0.1"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_21.pdf",2015,"10",9,"Tuscany",43.76923077,11.25588885,0,9,"N/100000","0.2"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_21.pdf",2015,"10",10,"Umbria",43.10675841,12.38824698,0,6,"N/100000","0.7"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_21.pdf",2015,"10",11,"Marche",43.61675973,13.5188753,0,1,"N/100000","0.1"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_21.pdf",2015,"10",12,"Lazio",41.89277044,12.48366722,0,29,"N/100000","0.5"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_21.pdf",2015,"10",13,"Abruzzo",42.35122196,13.39843823,0,0,"N/100000","0.0"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_21.pdf",2015,"10",14,"Molise",41.55774754,14.65916051,0,0,"N/100000","0.0"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_21.pdf",2015,"10",15,"Campania",40.83956555,14.25084984,0,4,"N/100000","0.1"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_21.pdf",2015,"10",16,"Apulia",41.12559576,16.86736689,0,7,"N/100000","0.2"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_21.pdf",2015,"10",17,"Basilicata",40.63947052,15.80514834,0,0,"N/100000","0.0"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_21.pdf",2015,"10",18,"Calabria",38.90597598,16.59440194,0,3,"N/100000","0.2"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_21.pdf",2015,"10",19,"Sicily",38.11569725,13.3623566999999,0,1,"N/100000","0.0"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_21.pdf",2015,"10",20,"Sardinia",39.21531192,9.110616306,-1,3,"N/100000","0.2"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_22.pdf",2015,"11",1,"Piedmont",45.0732745,7.680687483,3,5,"N/100000","0.1"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_22.pdf",2015,"11",2,"Aosta Valley",45.73750286,7.320149366,0,0,"N/100000","0.0"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_22.pdf",2015,"11",3,"Lombardy",45.46679409,9.190347404,11,59,"N/100000","0.6"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_22.pdf",2015,"11",21,"AP Bolzano",46.49933453,11.35662422,0,24,"N/100000","4.6"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_22.pdf",2015,"11",22,"AP Trento",46.06893511,11.12123097,0,1,"N/100000","0.2"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_22.pdf",2015,"11",5,"Veneto",45.43490485,12.33845213,1,23,"N/100000","0.5"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_22.pdf",2015,"11",6,"Friuli-Venezia Giulia",45.6494354,13.76813649,0,3,"N/100000","0.2"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_22.pdf",2015,"11",7,"Liguria",44.41149315,8.9326992,0,3,"N/100000","0.2"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_22.pdf",2015,"11",8,"Emilia-Romagna",44.49436681,11.3417208,-1,5,"N/100000","0.1"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_22.pdf",2015,"11",9,"Tuscany",43.76923077,11.25588885,2,11,"N/100000","0.3"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_22.pdf",2015,"11",10,"Umbria",43.10675841,12.38824698,0,6,"N/100000","0.7"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_22.pdf",2015,"11",11,"Marche",43.61675973,13.5188753,0,1,"N/100000","0.1"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_22.pdf",2015,"11",12,"Lazio",41.89277044,12.48366722,5,34,"N/100000","0.6"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_22.pdf",2015,"11",13,"Abruzzo",42.35122196,13.39843823,0,0,"N/100000","0.0"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_22.pdf",2015,"11",14,"Molise",41.55774754,14.65916051,0,0,"N/100000","0.0"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_22.pdf",2015,"11",15,"Campania",40.83956555,14.25084984,11,15,"N/100000","0.3"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_22.pdf",2015,"11",16,"Apulia",41.12559576,16.86736689,0,7,"N/100000","0.2"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_22.pdf",2015,"11",17,"Basilicata",40.63947052,15.80514834,0,0,"N/100000","0.0"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_22.pdf",2015,"11",18,"Calabria",38.90597598,16.59440194,0,3,"N/100000","0.2"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_22.pdf",2015,"11",19,"Sicily",38.11569725,13.3623566999999,0,1,"N/100000","0.0"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_22.pdf",2015,"11",20,"Sardinia",39.21531192,9.110616306,0,3,"N/100000","0.2"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_23.pdf",2015,"12",1,"Piedmont",45.0732745,7.680687483,2,7,"N/100000","0.2"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_23.pdf",2015,"12",2,"Aosta Valley",45.73750286,7.320149366,0,0,"N/100000","0.0"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_23.pdf",2015,"12",3,"Lombardy",45.46679409,9.190347404,24,83,"N/100000","0.8"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_23.pdf",2015,"12",21,"AP Bolzano",46.49933453,11.35662422,0,24,"N/100000","4.6"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_23.pdf",2015,"12",22,"AP Trento",46.06893511,11.12123097,0,1,"N/100000","0.2"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_23.pdf",2015,"12",5,"Veneto",45.43490485,12.33845213,0,23,"N/100000","0.5"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_23.pdf",2015,"12",6,"Friuli-Venezia Giulia",45.6494354,13.76813649,0,3,"N/100000","0.2"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_23.pdf",2015,"12",7,"Liguria",44.41149315,8.9326992,0,3,"N/100000","0.02"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_23.pdf",2015,"12",8,"Emilia-Romagna",44.49436681,11.3417208,4,9,"N/100000","0.2"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_23.pdf",2015,"12",9,"Tuscany",43.76923077,11.25588885,0,11,"N/100000","0.3"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_23.pdf",2015,"12",10,"Umbria",43.10675841,12.38824698,0,6,"N/100000","0.7"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_23.pdf",2015,"12",11,"Marche",43.61675973,13.5188753,0,1,"N/100000","0.1"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_23.pdf",2015,"12",12,"Lazio",41.89277044,12.48366722,1,35,"N/100000","0.6"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_23.pdf",2015,"12",13,"Abruzzo",42.35122196,13.39843823,0,0,"N/100000","0.0"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_23.pdf",2015,"12",14,"Molise",41.55774754,14.65916051,0,0,"N/100000","0.0"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_23.pdf",2015,"12",15,"Campania",40.83956555,14.25084984,11,26,"N/100000","0.4"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_23.pdf",2015,"12",16,"Apulia",41.12559576,16.86736689,1,8,"N/100000","0.2"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_23.pdf",2015,"12",17,"Basilicata",40.63947052,15.80514834,0,0,"N/100000","0.0"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_23.pdf",2015,"12",18,"Calabria",38.90597598,16.59440194,0,3,"N/100000","0.2"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_23.pdf",2015,"12",19,"Sicily",38.11569725,13.3623566999999,2,3,"N/100000","0.1"
"https://github.com/fbranda/measles/blob/main/Italy/2014/bulletins/R%26M_News_2015_23.pdf",2015,"12",20,"Sardinia",39.21531192,9.110616306,2,5,"N/100000","0.3"
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_24.pdf",2016,"1",1,"Piedmont",45.0732745,7.680687483,0,0,"N/100000",NA
"https://github.com/fbranda/measles/blob/main/Italy/2016/bulletins/RM_News_2016_24.pdf",2016,"1",2,"Aosta Valley",45.73750286,7.320149366,0,0,"N/100000",NA
