"url_bulletins","year","month","age_group","Unit","cases","cases_percent","incidence"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_42.pdf",2018,"5","65+","N/1000000",0,"0.0","0.3"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_43.pdf",2018,"6","0_4","N/1000000",392,"19.3","157.1"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_43.pdf",2018,"6","5_14","N/1000000",142,"7.0","25.3"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_43.pdf",2018,"6","15_39","N/1000000",1232,"60.7","74.2"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_43.pdf",2018,"6","40_64","N/1000000",256,"12.6","11.5"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_43.pdf",2018,"6","65+","N/1000000",0,"0.0","0.4"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_44.pdf",2018,"8","0_4","N/1000000",434,"19.3","157.1"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_44.pdf",2018,"8","5_14","N/1000000",160,"7.1","25.3"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_44.pdf",2018,"8","15_39","N/1000000",1358,"60.4","74.2"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_44.pdf",2018,"8","40_64","N/1000000",279,"12.4","11.5"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_44.pdf",2018,"8","65+","N/1000000",0,"0.0","0.4"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_45.pdf",2018,"9","0_4","N/1000000",438,"19.1","180.9"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_45.pdf",2018,"9","5_14","N/1000000",165,"7.2","28.9"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_45.pdf",2018,"9","15_39","N/1000000",1388,"60.5","84.9"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_45.pdf",2018,"9","40_64","N/1000000",289,"12.6","13.1"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_45.pdf",2018,"9","65+","N/1000000",0,"0.0","0.6"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_46.pdf",2018,"10","0_4","N/1000000",459,"19.4","190.4"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_46.pdf",2018,"10","5_14","N/1000000",180,"7.6","31.3"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_46.pdf",2018,"10","15_39","N/1000000",1416,"59.8","86.7"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_46.pdf",2018,"10","40_64","N/1000000",296,"12.5","13.4"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_46.pdf",2018,"10","65+","N/1000000",0,"0.0","0.6"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_47.pdf",2018,"11","0_4","N/1000000",471,"19.4","194.9"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_47.pdf",2018,"11","5_14","N/1000000",175,"7.2","32.0"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_47.pdf",2018,"11","15_39","N/1000000",1449,"59.7","88.9"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_47.pdf",2018,"11","40_64","N/1000000",306,"12.6","13.8"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_47.pdf",2018,"11","65+","N/1000000",0,"0.0","0.7"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_48_def.pdf",2018,"12","0_4","N/1000000",482,"19.1","200.7"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_48_def.pdf",2018,"12","5_14","N/1000000",194,"7.7","33.8"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_48_def.pdf",2018,"12","15_39","N/1000000",1513,"59.9","92.4"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_48_def.pdf",2018,"12","40_64","N/1000000",326,"12.9","14.5"
"https://github.com/fbranda/measles/blob/main/Italy/2018/bulletins/RM_News_2018_48_def.pdf",2018,"12","65+","N/1000000",0,"0.0","0.7"
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_49.pdf",2019,"1","0_4","N/1000000",13,"8.1","5.8"
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_49.pdf",2019,"1","5_14","N/1000000",6,"3.7","1.2"
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_49.pdf",2019,"1","15_39","N/1000000",110,"67.5","6.7"
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_49.pdf",2019,"1","40_64","N/1000000",31,"18.9","1.4"
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_49.pdf",2019,"1","65+","N/1000000",1,"0.4","0.1"
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_50.pdf",2019,"2","0_4","N/1000000",39,"11.8","16.0"
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_50.pdf",2019,"2","5_14","N/1000000",16,"4.8","2.8"
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_50.pdf",2019,"2","15_39","N/1000000",206,"62.1","12.6"
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_50.pdf",2019,"2","40_64","N/1000000",68,"20.6","3.0"
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_50.pdf",2019,"2","65+","N/1000000",1,"0.4","0.1"
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_51.pdf",2019,"3","0_4","N/1000000",60,"10.8","25.5"
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_51.pdf",2019,"3","5_14","N/1000000",31,"5.6","5.7"
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_51.pdf",2019,"3","15_39","N/1000000",337,"60.5","20.7"
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_51.pdf",2019,"3","40_64","N/1000000",119,"21.3","5.4"
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_51.pdf",2019,"3","65+","N/1000000",4,"0.7","0.3"
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_52.pdf",2019,"4","0_4","N/1000000",85,"9.8","35.4"
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_52.pdf",2019,"4","5_14","N/1000000",37,"4.3","7.3"
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_52.pdf",2019,"4","15_39","N/1000000",543,"62.9","33.2"
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_52.pdf",2019,"4","40_64","N/1000000",187,"21.7","8.4"
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_52.pdf",2019,"4","65+","N/1000000",6,"0.7","0.4"
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_53.pdf",2019,"5","0_4","N/1000000",121,"11.0","49.8"
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_53.pdf",2019,"5","5_14","N/1000000",53,"4.8","9.6"
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_53.pdf",2019,"5","15_39","N/1000000",669,"61.0","40.9"
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_53.pdf",2019,"5","40_64","N/1000000",243,"22.2","11.0"
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_53.pdf",2019,"5","65+","N/1000000",0,"0.0","0.4"
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_54.pdf",2019,"6","0_4","N/1000000",141,"10.6","58.4"
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_54.pdf",2019,"6","5_14","N/1000000",64,"4.8","11.7"
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_54.pdf",2019,"6","15_39","N/1000000",822,"61.6","50.3"
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_54.pdf",2019,"6","40_64","N/1000000",295,"22.1","13.2"
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_54.pdf",2019,"6","65+","N/1000000",0,"0.0","0.4"
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_55.pdf",2019,"8","0_4","N/1000000",166,"10.6","58.4"
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_55.pdf",2019,"8","5_14","N/1000000",79,"5.0","11.7"
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_55.pdf",2019,"8","15_39","N/1000000",971,"61.8","50.3"
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_55.pdf",2019,"8","40_64","N/1000000",350,"22.3","13.2"
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_55.pdf",2019,"8","65+","N/1000000",0,"0.0","0.4"
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_56.pdf",2019,"9","0_4","N/1000000",161,"10.1","70.1"
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_56.pdf",2019,"9","5_14","N/1000000",77,"4.8","13.8"
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_56.pdf",2019,"9","15_39","N/1000000",993,"62.2","61.5"
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_56.pdf",2019,"9","40_64","N/1000000",348,"21.8","15.6"
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_56.pdf",2019,"9","65+","N/1000000",0,"0.0","0.5"
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_57.pdf",2019,"10","0_4","N/1000000",168,"10.5","71.0"
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_57.pdf",2019,"10","5_14","N/1000000",75,"4.7","13.8"
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_57.pdf",2019,"10","15_39","N/1000000",1001,"62.4","62.0"
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_57.pdf",2019,"10","40_64","N/1000000",351,"21.9","15.6"
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_57.pdf",2019,"10","65+","N/1000000",3,"0.2","0.5"
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_58.pdf",2019,"12","0_4","N/1000000",172,"10.6","73.5"
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_58.pdf",2019,"12","5_14","N/1000000",73,"4.5","13.8"
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_58.pdf",2019,"12","15_39","N/1000000",1010,"62.1","62.8"
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_58.pdf",2019,"12","40_64","N/1000000",355,"21.8","15.8"
"https://github.com/fbranda/measles/blob/main/Italy/2019/bulletins/RM_News_2018_58.pdf",2019,"12","65+","N/1000000",0,"0.0","0.5"
"https://github.com/fbranda/measles/blob/main/Italy/2020/bulletins/RM_News_2019_59.pdf",2020,"5","0_4","N/1000000",11,"11.2","4.6"
"https://github.com/fbranda/measles/blob/main/Italy/2020/bulletins/RM_News_2019_59.pdf",2020,"5","5_14","N/1000000",6,"6.1","1.1"
"https://github.com/fbranda/measles/blob/main/Italy/2020/bulletins/RM_News_2019_59.pdf",2020,"5","15_39","N/1000000",49,"50.0","3.0"
"https://github.com/fbranda/measles/blob/main/Italy/2020/bulletins/RM_News_2019_59.pdf",2020,"5","40_64","N/1000000",31,"31.6","1.4"
"https://github.com/fbranda/measles/blob/main/Italy/2020/bulletins/RM_News_2019_59.pdf",2020,"5","65+","N/1000000",0,"0.0","0.0"
"https://github.com/fbranda/measles/blob/main/Italy/2020/bulletins/RM_News_2019_60.pdf",2020,"6","0_4","N/1000000",11,"10.9","4.6"
"https://github.com/fbranda/measles/blob/main/Italy/2020/bulletins/RM_News_2019_60.pdf",2020,"6","5_14","N/1000000",6,"5.9","1.1"
"https://github.com/fbranda/measles/blob/main/Italy/2020/bulletins/RM_News_2019_60.pdf",2020,"6","15_39","N/1000000",52,"51.5","3.2"
"https://github.com/fbranda/measles/blob/main/Italy/2020/bulletins/RM_News_2019_60.pdf",2020,"6","40_64","N/1000000",31,"30.7","1.4"
"https://github.com/fbranda/measles/blob/main/Italy/2020/bulletins/RM_News_2019_60.pdf",2020,"6","65+","N/1000000",0,"0.0","0.0"
"https://github.com/fbranda/measles/blob/main/Italy/2020/bulletins/RM_News_2020_61.pdf",2020,"8","0_4","N/1000000",11,"10.9","4.6"
"https://github.com/fbranda/measles/blob/main/Italy/2020/bulletins/RM_News_2020_61.pdf",2020,"8","5_14","N/1000000",6,"5.9","1.1"
"https://github.com/fbranda/measles/blob/main/Italy/2020/bulletins/RM_News_2020_61.pdf",2020,"8","15_39","N/1000000",52,"51.5","3.2"
"https://github.com/fbranda/measles/blob/main/Italy/2020/bulletins/RM_News_2020_61.pdf",2020,"8","40_64","N/1000000",31,"30.7","1.4"
"https://github.com/fbranda/measles/blob/main/Italy/2020/bulletins/RM_News_2020_61.pdf",2020,"8","65+","N/1000000",0,"0.0","0.0"
"https://github.com/fbranda/measles/blob/main/Italy/2020/bulletins/RM_News_2020_62.pdf",2020,"10","0_4","N/1000000",11,"10.9","4.6"
"https://github.com/fbranda/measles/blob/main/Italy/2020/bulletins/RM_News_2020_62.pdf",2020,"10","5_14","N/1000000",6,"5.9","1.1"
"https://github.com/fbranda/measles/blob/main/Italy/2020/bulletins/RM_News_2020_62.pdf",2020,"10","15_39","N/1000000",52,"51.5","3.2"
"https://github.com/fbranda/measles/blob/main/Italy/2020/bulletins/RM_News_2020_62.pdf",2020,"10","40_64","N/1000000",31,"30.7","1.4"
"https://github.com/fbranda/measles/blob/main/Italy/2020/bulletins/RM_News_2020_62.pdf",2020,"10","65+","N/1000000",0,"0.0","0.0"
"https://github.com/fbranda/measles/blob/main/Italy/2020/bulletins/RM_News_2021_63.pdf",2020,"12","0_4","N/1000000",12,"11.6","5.1"
"https://github.com/fbranda/measles/blob/main/Italy/2020/bulletins/RM_News_2021_63.pdf",2020,"12","5_14","N/1000000",6,"5.8","1.1"
"https://github.com/fbranda/measles/blob/main/Italy/2020/bulletins/RM_News_2021_63.pdf",2020,"12","15_39","N/1000000",52,"50.5","3.2"
"https://github.com/fbranda/measles/blob/main/Italy/2020/bulletins/RM_News_2021_63.pdf",2020,"12","40_64","N/1000000",32,"31.1","1.4"
"https://github.com/fbranda/measles/blob/main/Italy/2020/bulletins/RM_News_2021_63.pdf",2020,"12","65+","N/1000000",0,"0.0","0.0"
"https://github.com/fbranda/measles/blob/main/Italy/2020/bulletins/RM_News_2019_59.pdf",2021,"12","0_4","N/1000000",5,"55.5","2.26"
"https://github.com/fbranda/measles/blob/main/Italy/2020/bulletins/RM_News_2019_59.pdf",2021,"12","5_14","N/1000000",0,"0.0","0.00"
"https://github.com/fbranda/measles/blob/main/Italy/2020/bulletins/RM_News_2019_59.pdf",2021,"12","15_39","N/1000000",1,"10.8","0.06"
"https://github.com/fbranda/measles/blob/main/Italy/2020/bulletins/RM_News_2019_59.pdf",2021,"12","40_64","N/1000000",3,"33.2","0.14"
"https://github.com/fbranda/measles/blob/main/Italy/2020/bulletins/RM_News_2019_59.pdf",2021,"12","65+","N/1000000",0,"0.0","0.00"
"https://github.com/fbranda/measles/blob/main/Italy/2022/bulletins/RM_News_2022_66.pdf",2022,"11","0_4","N/1000000",3,"19.87","1.35"
"https://github.com/fbranda/measles/blob/main/Italy/2022/bulletins/RM_News_2022_66.pdf",2022,"11","5_14","N/1000000",1,"6.77","0.18"
"https://github.com/fbranda/measles/blob/main/Italy/2022/bulletins/RM_News_2022_66.pdf",2022,"11","15_39","N/1000000",8,"53.28","0.51"
"https://github.com/fbranda/measles/blob/main/Italy/2022/bulletins/RM_News_2022_66.pdf",2022,"11","40_64","N/1000000",3,"19.87","0.14"
"https://github.com/fbranda/measles/blob/main/Italy/2022/bulletins/RM_News_2022_66.pdf",2022,"11","65+","N/1000000",0,"0.00","0.00"
"https://github.com/fbranda/measles/blob/main/Italy/2022/bulletins/RM_News_2022_67.pdf",2022,"12","0_4","N/1000000",3,"16.59","1.35"
"https://github.com/fbranda/measles/blob/main/Italy/2022/bulletins/RM_News_2022_67.pdf",2022,"12","5_14","N/1000000",2,"11.06","0.37"
"https://github.com/fbranda/measles/blob/main/Italy/2022/bulletins/RM_News_2022_67.pdf",2022,"12","15_39","N/1000000",10,"55.53","0.64"
"https://github.com/fbranda/measles/blob/main/Italy/2022/bulletins/RM_News_2022_67.pdf",2022,"12","40_64","N/1000000",3,"16.59","0.14"
"https://github.com/fbranda/measles/blob/main/Italy/2022/bulletins/RM_News_2022_67.pdf",2022,"12","65+","N/1000000",0,"0.00","0.00"
"https://github.com/fbranda/measles/blob/main/Italy/2023/bulletins/RM_News_2024_68.pdf",2023,"8","0_4","N/1000000",6,"14.41","2.71"
"https://github.com/fbranda/measles/blob/main/Italy/2023/bulletins/RM_News_2024_68.pdf",2023,"8","5_14","N/1000000",4,"9.60","0.74"
"https://github.com/fbranda/measles/blob/main/Italy/2023/bulletins/RM_News_2024_68.pdf",2023,"8","15_39","N/1000000",24,"55.95","1.54"
"https://github.com/fbranda/measles/blob/main/Italy/2023/bulletins/RM_News_2024_68.pdf",2023,"8","40_64","N/1000000",8,"19.00","0.36"
"https://github.com/fbranda/measles/blob/main/Italy/2023/bulletins/RM_News_2024_68.pdf",2023,"8","65+","N/1000000",1,"2.71","0.07"
"https://github.com/fbranda/measles/blob/main/Italy/2023/bulletins/RM_News_2024_69.pdf",2023,"12","0_4","N/1000000",6.15759999999999,"2.71","14.32"
"https://github.com/fbranda/measles/blob/main/Italy/2023/bulletins/RM_News_2024_69.pdf",2023,"12","5_14","N/1000000",4.0721,"0.74","9.47"
"https://github.com/fbranda/measles/blob/main/Italy/2023/bulletins/RM_News_2024_69.pdf",2023,"12","15_39","N/1000000",24.08,"1.54","56.0"
"https://github.com/fbranda/measles/blob/main/Italy/2023/bulletins/RM_News_2024_69.pdf",2023,"12","40_64","N/1000000",8.1485,"0.36","18.95"
"https://github.com/fbranda/measles/blob/main/Italy/2023/bulletins/RM_News_2024_69.pdf",2023,"12","65+","N/1000000",1.08789999999999,"0.07","2.53"
"https://github.com/fbranda/measles/blob/main/Italy/2024/bulletins/RM_News_2024_70.pdf",2024,"1","0_4","N/1000000",1,"0.46","3.73"
"https://github.com/fbranda/measles/blob/main/Italy/2024/bulletins/RM_News_2024_70.pdf",2024,"1","5_14","N/1000000",0,"0.0","0.0"
"https://github.com/fbranda/measles/blob/main/Italy/2024/bulletins/RM_News_2024_70.pdf",2024,"1","15_39","N/1000000",17,"1.08","62.94"
"https://github.com/fbranda/measles/blob/main/Italy/2024/bulletins/RM_News_2024_70.pdf",2024,"1","40_64","N/1000000",9,"0.40","33.33"
"https://github.com/fbranda/measles/blob/main/Italy/2024/bulletins/RM_News_2024_70.pdf",2024,"1","65+","N/1000000",0,"0.0","0.0"
"https://github.com/fbranda/measles/blob/main/Italy/2024/bulletins/RM_News_2024_71.pdf",2024,"3","0_4","N/1000000",33,"63.3","15.5"
"https://github.com/fbranda/measles/blob/main/Italy/2024/bulletins/RM_News_2024_71.pdf",2024,"3","5_14","N/1000000",20,"15.2","9.4"
"https://github.com/fbranda/measles/blob/main/Italy/2024/bulletins/RM_News_2024_71.pdf",2024,"3","15_39","N/1000000",109,"28.3","51.2"
"https://github.com/fbranda/measles/blob/main/Italy/2024/bulletins/RM_News_2024_71.pdf",2024,"3","40_64","N/1000000",49,"8.9","23.0"
"https://github.com/fbranda/measles/blob/main/Italy/2024/bulletins/RM_News_2024_71.pdf",2024,"3","65+","N/1000000",2,"0.6","0.9"
